timestamp,device_id,temperature_c,current_amps,vibration_magnitude_mss,days_to_failure,failure_mode
2024-01-05 17:20:00,motor_B,32.27,1.62,10.46,1.52,desbalanceamento
2024-01-05 17:30:00,motor_B,29.6,1.5,10.54,1.51,desbalanceamento
2024-01-05 17:40:00,motor_B,34.36,1.6,10.58,1.51,desbalanceamento
2024-01-05 17:50:00,motor_B,27.18,1.68,10.47,1.5,desbalanceamento
2024-01-05 18:00:00,motor_B,33.62,1.58,10.6,1.49,desbalanceamento
2024-01-05 18:10:00,motor_B,30.55,1.72,10.54,1.49,desbalanceamento
2024-01-05 18:20:00,motor_B,32.72,1.7,10.55,1.48,desbalanceamento
2024-01-05 18:30:00,motor_B,31.16,1.69,10.36,1.47,desbalanceamento
2024-01-05 18:40:00,motor_B,33.28,1.55,10.44,1.47,desbalanceamento
2024-01-05 18:50:00,motor_B,30.23,1.49,10.6,1.46,desbalanceamento
2024-01-05 19:00:00,motor_B,28.8,1.54,10.63,1.45,desbalanceamento
2024-01-05 19:10:00,motor_B,33.84,1.62,10.58,1.44,desbalanceamento
2024-01-05 19:20:00,motor_B,30.77,1.65,10.75,1.44,desbalanceamento
2024-01-05 19:30:00,motor_B,31.44,1.38,10.32,1.43,desbalanceamento
2024-01-05 19:40:00,motor_B,33.47,1.6,10.54,1.42,desbalanceamento
2024-01-05 19:50:00,motor_B,28.94,1.62,10.51,1.42,desbalanceamento
2024-01-05 20:00:00,motor_B,32.19,1.57,10.46,1.41,desbalanceamento
2024-01-05 20:10:00,motor_B,29.82,1.73,10.6,1.4,desbalanceamento
2024-01-05 20:20:00,motor_B,30.74,1.64,10.53,1.4,desbalanceamento
2024-01-05 20:30:00,motor_B,31.14,1.73,10.5,1.39,desbalanceamento
2024-01-05 20:40:00,motor_B,28.0,1.58,10.59,1.38,desbalanceamento
2024-01-05 20:50:00,motor_B,29.44,1.69,10.49,1.38,desbalanceamento
2024-01-05 21:00:00,motor_B,33.7,1.76,10.61,1.37,desbalanceamento
2024-01-05 21:10:00,motor_B,32.77,1.73,10.58,1.36,desbalanceamento
2024-01-05 21:20:00,motor_B,30.87,1.49,10.59,1.35,desbalanceamento
2024-01-05 21:30:00,motor_B,31.49,1.57,10.65,1.35,desbalanceamento
2024-01-05 21:40:00,motor_B,30.41,1.57,10.74,1.34,desbalanceamento
2024-01-05 21:50:00,motor_B,33.71,1.65,10.48,1.33,desbalanceamento
2024-01-05 22:00:00,motor_B,30.6,1.67,10.86,1.33,desbalanceamento
2024-01-05 22:10:00,motor_B,31.46,1.52,10.69,1.32,desbalanceamento
2024-01-05 22:20:00,motor_B,33.29,1.61,10.59,1.31,desbalanceamento
2024-01-05 22:30:00,motor_B,29.45,1.4,10.95,1.31,desbalanceamento
2024-01-05 22:40:00,motor_B,34.12,1.74,10.72,1.3,desbalanceamento
2024-01-05 22:50:00,motor_B,27.94,1.55,10.66,1.29,desbalanceamento
2024-01-05 23:00:00,motor_B,34.26,1.61,10.72,1.28,desbalanceamento
2024-01-05 23:10:00,motor_B,30.25,1.57,10.84,1.28,desbalanceamento
2024-01-05 23:20:00,motor_B,30.51,1.71,10.89,1.27,desbalanceamento
2024-01-05 23:30:00,motor_B,27.22,1.32,10.67,1.26,desbalanceamento
2024-01-05 23:40:00,motor_B,30.09,1.6,10.92,1.26,desbalanceamento
2024-01-05 23:50:00,motor_B,28.92,1.59,10.83,1.25,desbalanceamento
2024-01-06 00:00:00,motor_B,29.78,1.55,10.83,1.24,desbalanceamento
2024-01-06 00:10:00,motor_B,30.73,1.77,10.76,1.24,desbalanceamento
2024-01-06 00:20:00,motor_B,32.92,1.51,10.61,1.23,desbalanceamento
2024-01-06 00:30:00,motor_B,31.42,1.68,10.84,1.22,desbalanceamento
2024-01-06 00:40:00,motor_B,31.62,1.64,11.11,1.22,desbalanceamento
2024-01-06 00:50:00,motor_B,28.81,1.73,10.81,1.21,desbalanceamento
2024-01-06 01:00:00,motor_B,29.89,1.3,11.1,1.2,desbalanceamento
2024-01-06 01:10:00,motor_B,37.0,1.47,10.97,1.19,desbalanceamento
2024-01-06 01:20:00,motor_B,30.01,1.53,10.54,1.19,desbalanceamento
2024-01-06 01:30:00,motor_B,35.36,2.2,10.68,1.18,desbalanceamento
2024-01-06 01:40:00,motor_B,32.4,2.36,11.05,1.17,desbalanceamento
2024-01-06 01:50:00,motor_B,31.66,2.0,11.0,1.17,desbalanceamento
2024-01-06 02:00:00,motor_B,35.64,3.15,11.13,1.16,desbalanceamento
2024-01-06 02:10:00,motor_B,37.1,2.39,11.08,1.15,desbalanceamento
2024-01-06 02:20:00,motor_B,32.94,3.06,10.98,1.15,desbalanceamento
2024-01-06 02:30:00,motor_B,31.66,2.2,10.84,1.14,desbalanceamento
2024-01-06 02:40:00,motor_B,33.29,1.42,11.09,1.13,desbalanceamento
2024-01-06 02:50:00,motor_B,32.01,3.31,11.06,1.12,desbalanceamento
2024-01-06 03:00:00,motor_B,34.01,2.47,11.03,1.12,desbalanceamento
2024-01-06 03:10:00,motor_B,32.63,1.16,11.01,1.11,desbalanceamento
2024-01-06 03:20:00,motor_B,32.57,3.71,11.1,1.1,desbalanceamento
2024-01-06 03:30:00,motor_B,37.31,2.59,10.99,1.1,desbalanceamento
2024-01-06 03:40:00,motor_B,33.43,2.74,11.01,1.09,desbalanceamento
2024-01-06 03:50:00,motor_B,36.94,3.27,11.4,1.08,desbalanceamento
2024-01-06 04:00:00,motor_B,28.99,2.63,11.17,1.08,desbalanceamento
2024-01-06 04:10:00,motor_B,28.52,2.5,11.19,1.07,desbalanceamento
2024-01-06 04:20:00,motor_B,33.97,2.88,11.11,1.06,desbalanceamento
2024-01-06 04:30:00,motor_B,32.86,2.33,11.08,1.06,desbalanceamento
2024-01-06 04:40:00,motor_B,32.53,2.63,11.2,1.05,desbalanceamento
2024-01-06 04:50:00,motor_B,33.78,2.23,11.19,1.04,desbalanceamento
2024-01-06 05:00:00,motor_B,35.37,2.96,11.19,1.03,desbalanceamento
2024-01-06 05:10:00,motor_B,36.89,2.63,11.17,1.03,desbalanceamento
2024-01-06 05:20:00,motor_B,34.32,3.1,11.19,1.02,desbalanceamento
2024-01-06 05:30:00,motor_B,29.6,2.57,11.07,1.01,desbalanceamento
2024-01-06 05:40:00,motor_B,36.85,3.45,11.22,1.01,desbalanceamento
2024-01-06 05:50:00,motor_B,34.18,3.76,11.19,1.0,desbalanceamento
2024-01-06 06:00:00,motor_B,34.79,2.65,11.35,0.99,desbalanceamento
2024-01-06 06:10:00,motor_B,33.56,2.95,11.14,0.99,desbalanceamento
2024-01-06 06:20:00,motor_B,31.23,2.66,11.25,0.98,desbalanceamento
2024-01-06 06:30:00,motor_B,35.42,3.31,11.37,0.97,desbalanceamento
2024-01-06 06:40:00,motor_B,33.41,2.75,11.16,0.97,desbalanceamento
2024-01-06 06:50:00,motor_B,34.07,2.94,11.3,0.96,desbalanceamento
2024-01-06 07:00:00,motor_B,36.06,2.91,11.53,0.95,desbalanceamento
2024-01-06 07:10:00,motor_B,31.57,1.93,11.35,0.94,desbalanceamento
2024-01-06 07:20:00,motor_B,36.18,3.77,11.57,0.94,desbalanceamento
2024-01-06 07:30:00,motor_B,33.6,2.88,11.27,0.93,desbalanceamento
2024-01-06 07:40:00,motor_B,33.2,4.23,11.42,0.92,desbalanceamento
2024-01-06 07:50:00,motor_B,33.79,3.78,11.54,0.92,desbalanceamento
2024-01-06 08:00:00,motor_B,40.64,2.56,11.23,0.91,desbalanceamento
2024-01-06 08:10:00,motor_B,31.98,2.68,11.45,0.9,desbalanceamento
2024-01-06 08:20:00,motor_B,31.55,3.25,11.41,0.9,desbalanceamento
2024-01-06 08:30:00,motor_B,35.41,1.99,11.54,0.89,desbalanceamento
2024-01-06 08:40:00,motor_B,36.84,3.48,11.49,0.88,desbalanceamento
2024-01-06 08:50:00,motor_B,35.45,1.97,11.76,0.88,desbalanceamento
2024-01-06 09:00:00,motor_B,37.06,3.08,11.38,0.87,desbalanceamento
2024-01-06 09:10:00,motor_B,35.05,2.63,11.67,0.86,desbalanceamento
2024-01-06 09:20:00,motor_B,36.49,3.38,11.59,0.85,desbalanceamento
2024-01-06 09:30:00,motor_B,35.86,3.95,11.58,0.85,desbalanceamento
2024-01-06 09:40:00,motor_B,37.91,3.94,11.71,0.84,desbalanceamento
2024-01-06 09:50:00,motor_B,34.23,3.36,11.93,0.83,desbalanceamento
2024-01-06 10:00:00,motor_B,35.91,4.19,11.41,0.83,desbalanceamento
2024-01-06 10:10:00,motor_B,36.72,2.92,11.61,0.82,desbalanceamento
2024-01-06 10:20:00,motor_B,33.63,2.87,11.4,0.81,desbalanceamento
2024-01-06 10:30:00,motor_B,32.12,2.6,11.51,0.81,desbalanceamento
2024-01-06 10:40:00,motor_B,34.9,3.11,11.85,0.8,desbalanceamento
2024-01-06 10:50:00,motor_B,37.29,4.08,11.52,0.79,desbalanceamento
2024-01-06 11:00:00,motor_B,40.43,3.23,11.66,0.78,desbalanceamento
2024-01-06 11:10:00,motor_B,34.68,3.73,11.78,0.78,desbalanceamento
2024-01-06 11:20:00,motor_B,34.49,3.31,11.84,0.77,desbalanceamento
2024-01-06 11:30:00,motor_B,34.91,5.04,11.93,0.76,desbalanceamento
2024-01-06 11:40:00,motor_B,39.93,3.04,11.81,0.76,desbalanceamento
2024-01-06 11:50:00,motor_B,34.59,3.69,11.78,0.75,desbalanceamento
2024-01-06 12:00:00,motor_B,38.0,4.3,12.17,0.74,desbalanceamento
2024-01-06 12:10:00,motor_B,31.67,3.73,11.98,0.74,desbalanceamento
2024-01-06 12:20:00,motor_B,30.85,2.89,11.82,0.73,desbalanceamento
2024-01-06 12:30:00,motor_B,34.75,2.89,11.95,0.72,desbalanceamento
2024-01-06 12:40:00,motor_B,38.16,2.81,11.85,0.72,desbalanceamento
2024-01-06 12:50:00,motor_B,33.01,3.98,11.92,0.71,desbalanceamento
2024-01-06 13:00:00,motor_B,29.63,3.72,12.29,0.7,desbalanceamento
2024-01-06 13:10:00,motor_B,38.12,3.3,11.88,0.69,desbalanceamento
2024-01-06 13:20:00,motor_B,36.91,2.81,12.07,0.69,desbalanceamento
2024-01-06 13:30:00,motor_B,33.77,3.44,11.88,0.68,desbalanceamento
2024-01-06 13:40:00,motor_B,33.55,3.35,12.27,0.67,desbalanceamento
2024-01-06 13:50:00,motor_B,36.04,4.53,12.24,0.67,desbalanceamento
2024-01-06 14:00:00,motor_B,38.94,3.89,12.06,0.66,desbalanceamento
2024-01-06 14:10:00,motor_B,34.54,2.63,12.09,0.65,desbalanceamento
2024-01-06 14:20:00,motor_B,37.6,3.37,12.3,0.65,desbalanceamento
2024-01-06 14:30:00,motor_B,31.01,4.37,12.35,0.64,desbalanceamento
2024-01-06 14:40:00,motor_B,34.53,3.22,12.39,0.63,desbalanceamento
2024-01-06 14:50:00,motor_B,35.7,2.84,12.16,0.62,desbalanceamento
2024-01-06 15:00:00,motor_B,35.88,4.29,12.34,0.62,desbalanceamento
2024-01-06 15:10:00,motor_B,34.99,3.41,12.4,0.61,desbalanceamento
2024-01-06 15:20:00,motor_B,41.7,4.06,12.41,0.6,desbalanceamento
2024-01-06 15:30:00,motor_B,32.8,4.13,12.25,0.6,desbalanceamento
2024-01-06 15:40:00,motor_B,36.99,4.49,12.47,0.59,desbalanceamento
2024-01-06 15:50:00,motor_B,39.51,4.81,12.43,0.58,desbalanceamento
2024-01-06 16:00:00,motor_B,42.62,3.08,12.56,0.58,desbalanceamento
2024-01-06 16:10:00,motor_B,35.3,3.39,12.38,0.57,desbalanceamento
2024-01-06 16:20:00,motor_B,37.72,4.08,12.66,0.56,desbalanceamento
2024-01-06 16:30:00,motor_B,34.81,3.69,12.56,0.56,desbalanceamento
2024-01-06 16:40:00,motor_B,32.37,4.41,12.45,0.55,desbalanceamento
2024-01-06 16:50:00,motor_B,38.61,4.55,12.89,0.54,desbalanceamento
2024-01-06 17:00:00,motor_B,38.83,4.96,12.63,0.53,desbalanceamento
2024-01-06 17:10:00,motor_B,40.5,3.89,12.62,0.53,desbalanceamento
2024-01-06 17:20:00,motor_B,36.09,4.14,12.48,0.52,desbalanceamento
2024-01-06 17:30:00,motor_B,38.4,4.5,12.59,0.51,desbalanceamento
2024-01-06 17:40:00,motor_B,39.71,4.36,12.54,0.51,desbalanceamento
2024-01-06 17:50:00,motor_B,37.05,5.07,12.52,0.5,desbalanceamento
2024-01-06 18:00:00,motor_B,35.23,3.86,12.79,0.49,desbalanceamento
2024-01-06 18:10:00,motor_B,35.64,4.66,12.76,0.49,desbalanceamento
2024-01-06 18:20:00,motor_B,32.81,3.38,12.96,0.48,desbalanceamento
2024-01-06 18:30:00,motor_B,40.61,4.29,12.78,0.47,desbalanceamento
2024-01-06 18:40:00,motor_B,38.66,4.52,12.94,0.47,desbalanceamento
2024-01-06 18:50:00,motor_B,38.72,4.42,12.73,0.46,desbalanceamento
2024-01-06 19:00:00,motor_B,36.4,3.02,12.73,0.45,desbalanceamento
2024-01-06 19:10:00,motor_B,36.69,4.79,13.25,0.44,desbalanceamento
2024-01-06 19:20:00,motor_B,41.2,4.09,13.08,0.44,desbalanceamento
2024-01-06 19:30:00,motor_B,36.22,4.1,12.95,0.43,desbalanceamento
2024-01-06 19:40:00,motor_B,40.69,4.67,13.12,0.42,desbalanceamento
2024-01-06 19:50:00,motor_B,39.03,4.78,13.42,0.42,desbalanceamento
2024-01-06 20:00:00,motor_B,33.05,3.52,13.11,0.41,desbalanceamento
2024-01-06 20:10:00,motor_B,39.24,4.75,12.84,0.4,desbalanceamento
2024-01-06 20:20:00,motor_B,33.82,4.55,13.34,0.4,desbalanceamento
2024-01-06 20:30:00,motor_B,38.13,5.03,13.4,0.39,desbalanceamento
2024-01-06 20:40:00,motor_B,36.94,4.93,13.05,0.38,desbalanceamento
2024-01-06 20:50:00,motor_B,34.79,5.15,13.34,0.38,desbalanceamento
2024-01-06 21:00:00,motor_B,38.52,5.18,13.34,0.37,desbalanceamento
2024-01-06 21:10:00,motor_B,42.5,4.05,13.27,0.36,desbalanceamento
2024-01-06 21:20:00,motor_B,38.37,5.13,13.34,0.35,desbalanceamento
2024-01-06 21:30:00,motor_B,35.91,4.61,13.35,0.35,desbalanceamento
2024-01-06 21:40:00,motor_B,41.86,4.1,13.48,0.34,desbalanceamento
2024-01-06 21:50:00,motor_B,39.31,4.18,13.51,0.33,desbalanceamento
2024-01-06 22:00:00,motor_B,37.52,4.19,13.7,0.33,desbalanceamento
2024-01-06 22:10:00,motor_B,34.36,3.98,13.76,0.32,desbalanceamento
2024-01-06 22:20:00,motor_B,39.95,4.44,13.53,0.31,desbalanceamento
2024-01-06 22:30:00,motor_B,41.01,5.34,13.61,0.31,desbalanceamento
2024-01-06 22:40:00,motor_B,36.07,3.91,13.75,0.3,desbalanceamento
2024-01-06 22:50:00,motor_B,40.0,4.66,13.53,0.29,desbalanceamento
2024-01-06 23:00:00,motor_B,37.77,3.24,13.69,0.28,desbalanceamento
2024-01-06 23:10:00,motor_B,37.74,5.05,13.87,0.28,desbalanceamento
2024-01-06 23:20:00,motor_B,42.47,3.52,13.95,0.27,desbalanceamento
2024-01-06 23:30:00,motor_B,36.79,3.57,14.03,0.26,desbalanceamento
2024-01-06 23:40:00,motor_B,38.4,5.32,13.77,0.26,desbalanceamento
2024-01-06 23:50:00,motor_B,37.36,4.62,13.94,0.25,desbalanceamento
2024-01-07 00:00:00,motor_B,37.0,3.44,13.68,0.24,desbalanceamento
2024-01-07 00:10:00,motor_B,43.21,4.61,13.99,0.24,desbalanceamento
2024-01-07 00:20:00,motor_B,39.28,4.88,14.31,0.23,desbalanceamento
2024-01-07 00:30:00,motor_B,35.42,4.21,14.13,0.22,desbalanceamento
2024-01-07 00:40:00,motor_B,35.2,4.13,14.08,0.22,desbalanceamento
2024-01-07 00:50:00,motor_B,39.68,5.13,14.13,0.21,desbalanceamento
2024-01-07 01:00:00,motor_B,36.05,3.77,14.25,0.2,desbalanceamento
2024-01-07 01:10:00,motor_B,38.75,4.99,14.36,0.19,desbalanceamento
2024-01-07 01:20:00,motor_B,35.25,6.2,14.37,0.19,desbalanceamento
2024-01-07 01:30:00,motor_B,38.17,4.59,14.4,0.18,desbalanceamento
2024-01-07 01:40:00,motor_B,34.9,3.96,14.45,0.17,desbalanceamento
2024-01-07 01:50:00,motor_B,38.27,5.64,14.25,0.17,desbalanceamento
2024-01-07 02:00:00,motor_B,37.48,5.17,14.81,0.16,desbalanceamento
2024-01-07 02:10:00,motor_B,36.82,5.59,14.69,0.15,desbalanceamento
2024-01-07 02:20:00,motor_B,39.72,4.61,14.36,0.15,desbalanceamento
2024-01-07 02:30:00,motor_B,38.4,4.5,14.46,0.14,desbalanceamento
2024-01-07 02:40:00,motor_B,42.2,5.45,14.51,0.13,desbalanceamento
2024-01-07 02:50:00,motor_B,36.28,5.06,14.88,0.12,desbalanceamento
2024-01-07 03:00:00,motor_B,39.98,4.02,14.71,0.12,desbalanceamento
2024-01-07 03:10:00,motor_B,38.56,4.01,14.88,0.11,desbalanceamento
2024-01-07 03:20:00,motor_B,37.84,3.98,14.8,0.1,desbalanceamento
2024-01-07 03:30:00,motor_B,39.7,5.05,15.09,0.1,desbalanceamento
2024-01-07 03:40:00,motor_B,36.46,4.6,15.17,0.09,desbalanceamento
2024-01-07 03:50:00,motor_B,41.1,4.9,14.99,0.08,desbalanceamento
2024-01-07 04:00:00,motor_B,42.11,5.35,15.12,0.08,desbalanceamento
2024-01-07 04:10:00,motor_B,39.22,4.55,14.88,0.07,desbalanceamento
2024-01-07 04:20:00,motor_B,39.06,5.67,15.06,0.06,desbalanceamento
2024-01-07 04:30:00,motor_B,39.7,5.61,15.19,0.06,desbalanceamento
2024-01-07 04:40:00,motor_B,34.77,6.02,15.4,0.05,desbalanceamento
2024-01-07 04:50:00,motor_B,38.11,5.53,15.53,0.04,desbalanceamento
2024-01-07 05:00:00,motor_B,40.09,4.57,15.28,0.03,desbalanceamento
2024-01-07 05:10:00,motor_B,33.9,5.05,15.54,0.03,desbalanceamento
2024-01-07 05:20:00,motor_B,37.85,5.2,15.57,0.02,desbalanceamento
2024-01-07 05:30:00,motor_B,38.59,4.57,15.43,0.01,desbalanceamento
2024-01-07 05:40:00,motor_B,37.88,5.22,15.51,0.01,desbalanceamento
2024-01-07 05:50:00,motor_B,37.34,5.04,15.74,0.0,desbalanceamento
2024-01-07 06:00:00,motor_C,31.76,1.77,9.8,0.0,normal
2024-01-07 06:10:00,motor_C,33.73,1.81,9.74,0.0,normal
2024-01-07 06:20:00,motor_C,29.74,1.6,9.85,0.0,normal
2024-01-07 06:30:00,motor_C,32.15,1.55,9.83,0.0,normal
2024-01-07 06:40:00,motor_C,30.78,1.58,9.92,0.0,normal
2024-01-07 06:50:00,motor_C,30.63,1.67,9.75,0.0,normal
2024-01-07 07:00:00,motor_C,29.46,1.73,9.84,0.0,normal
2024-01-07 07:10:00,motor_C,34.33,1.66,9.73,0.0,normal
2024-01-07 07:20:00,motor_C,30.25,1.61,9.81,0.0,normal
2024-01-07 07:30:00,motor_C,32.4,1.75,9.85,0.0,normal
2024-01-07 07:40:00,motor_C,27.25,1.57,9.7,0.0,normal
2024-01-07 07:50:00,motor_C,33.36,1.7,9.79,0.0,normal
2024-01-07 08:00:00,motor_C,33.1,1.57,9.77,0.0,normal
2024-01-07 08:10:00,motor_C,31.19,1.64,9.77,0.0,normal
2024-01-07 08:20:00,motor_C,30.55,1.59,9.82,0.0,normal
2024-01-07 08:30:00,motor_C,31.8,1.59,9.86,0.0,normal
2024-01-07 08:40:00,motor_C,35.58,1.56,9.79,0.0,normal
2024-01-07 08:50:00,motor_C,27.47,1.73,9.81,0.0,normal
2024-01-07 09:00:00,motor_C,32.56,1.53,9.81,0.0,normal
2024-01-07 09:10:00,motor_C,29.18,1.53,9.8,0.0,normal
2024-01-07 09:20:00,motor_C,30.96,1.81,9.75,0.0,normal
2024-01-07 09:30:00,motor_C,30.5,1.7,9.86,0.0,normal
2024-01-07 09:40:00,motor_C,30.14,1.36,9.81,0.0,normal
2024-01-07 09:50:00,motor_C,30.98,1.54,9.82,0.0,normal
2024-01-07 10:00:00,motor_C,28.73,1.42,9.76,0.0,normal
2024-01-07 10:10:00,motor_C,33.06,1.5,9.78,0.0,normal
2024-01-07 10:20:00,motor_C,27.41,1.29,9.79,0.0,normal
2024-01-07 10:30:00,motor_C,32.08,1.59,9.72,0.0,normal
2024-01-07 10:40:00,motor_C,30.35,1.49,9.72,0.0,normal
2024-01-07 10:50:00,motor_C,28.66,1.61,9.77,0.0,normal
2024-01-07 11:00:00,motor_C,31.4,1.44,9.83,0.0,normal
2024-01-07 11:10:00,motor_C,27.89,1.61,9.77,0.0,normal
2024-01-07 11:20:00,motor_C,31.08,1.56,9.75,0.0,normal
2024-01-07 11:30:00,motor_C,28.15,1.75,9.76,0.0,normal
2024-01-07 11:40:00,motor_C,31.92,1.74,9.78,0.0,normal
2024-01-07 11:50:00,motor_C,29.15,1.68,9.78,0.0,normal
2024-01-07 12:00:00,motor_C,30.1,1.57,9.91,0.0,normal
2024-01-07 12:10:00,motor_C,31.59,1.8,9.85,0.0,normal
2024-01-07 12:20:00,motor_C,29.45,1.44,9.85,0.0,normal
2024-01-07 12:30:00,motor_C,30.88,1.46,9.86,0.0,normal
2024-01-07 12:40:00,motor_C,27.97,1.59,9.75,0.0,normal
2024-01-07 12:50:00,motor_C,32.26,1.83,9.74,0.0,normal
2024-01-07 13:00:00,motor_C,34.53,1.58,9.75,0.0,normal
2024-01-07 13:10:00,motor_C,36.58,1.58,9.87,0.0,normal
2024-01-07 13:20:00,motor_C,31.18,1.46,9.77,0.0,normal
2024-01-07 13:30:00,motor_C,32.58,1.69,9.74,0.0,normal
2024-01-07 13:40:00,motor_C,27.44,1.7,9.78,0.0,normal
2024-01-07 13:50:00,motor_C,34.01,1.68,9.79,0.0,normal
2024-01-07 14:00:00,motor_C,32.55,1.54,9.81,0.0,normal
2024-01-07 14:10:00,motor_C,30.03,1.53,9.81,0.0,normal
2024-01-07 14:20:00,motor_C,33.47,1.47,9.76,0.0,normal
2024-01-07 14:30:00,motor_C,30.49,1.61,9.83,0.0,normal
2024-01-07 14:40:00,motor_C,30.08,1.49,9.77,0.0,normal
2024-01-07 14:50:00,motor_C,31.95,1.48,9.79,0.0,normal
2024-01-07 15:00:00,motor_C,28.87,1.56,9.83,0.0,normal
2024-01-07 15:10:00,motor_C,33.04,1.55,9.77,0.0,normal
2024-01-07 15:20:00,motor_C,28.89,1.55,9.77,0.0,normal
2024-01-07 15:30:00,motor_C,28.9,1.65,9.83,0.0,normal
2024-01-07 15:40:00,motor_C,29.18,1.61,9.76,0.0,normal
2024-01-07 15:50:00,motor_C,32.52,1.57,9.78,0.0,normal
2024-01-07 16:00:00,motor_C,29.77,1.62,9.83,0.0,normal
2024-01-07 16:10:00,motor_C,28.3,1.5,9.9,0.0,normal
2024-01-07 16:20:00,motor_C,29.79,1.61,9.83,0.0,normal
2024-01-07 16:30:00,motor_C,30.94,1.62,9.82,0.0,normal
2024-01-07 16:40:00,motor_C,28.64,1.45,9.83,0.0,normal
2024-01-07 16:50:00,motor_C,28.7,1.7,9.75,0.0,normal
2024-01-07 17:00:00,motor_C,35.22,1.51,9.81,0.0,normal
2024-01-07 17:10:00,motor_C,29.28,1.61,9.8,0.0,normal
2024-01-07 17:20:00,motor_C,30.35,1.72,9.82,0.0,normal
2024-01-07 17:30:00,motor_C,30.27,1.69,9.81,0.0,normal
2024-01-07 17:40:00,motor_C,30.16,1.6,9.82,0.0,normal
2024-01-07 17:50:00,motor_C,32.24,1.56,9.78,0.0,normal
2024-01-07 18:00:00,motor_C,32.9,1.69,9.8,0.0,normal
2024-01-07 18:10:00,motor_C,30.39,1.67,9.74,0.0,normal
2024-01-07 18:20:00,motor_C,28.53,1.54,9.78,0.0,normal
2024-01-07 18:30:00,motor_C,33.55,1.52,9.87,0.0,normal
2024-01-07 18:40:00,motor_C,30.81,1.39,9.82,0.0,normal
2024-01-07 18:50:00,motor_C,34.46,1.62,9.8,0.0,normal
2024-01-07 19:00:00,motor_C,26.51,1.59,9.89,0.0,normal
2024-01-07 19:10:00,motor_C,31.39,1.71,9.73,0.0,normal
2024-01-07 19:20:00,motor_C,34.84,1.64,9.74,0.0,normal
2024-01-07 19:30:00,motor_C,30.29,1.73,9.89,0.0,normal
2024-01-07 19:40:00,motor_C,30.55,1.53,9.8,0.0,normal
2024-01-07 19:50:00,motor_C,31.59,1.71,9.79,0.0,normal
2024-01-07 20:00:00,motor_C,29.88,1.55,9.74,0.0,normal
2024-01-07 20:10:00,motor_C,30.38,1.68,9.82,0.0,normal
2024-01-07 20:20:00,motor_C,30.32,1.45,9.83,0.0,normal
2024-01-07 20:30:00,motor_C,29.75,1.62,9.75,0.0,normal
2024-01-07 20:40:00,motor_C,33.46,1.4,9.79,0.0,normal
2024-01-07 20:50:00,motor_C,31.92,1.57,9.78,0.0,normal
2024-01-07 21:00:00,motor_C,31.5,1.64,9.81,0.0,normal
2024-01-07 21:10:00,motor_C,32.62,1.55,9.74,0.0,normal
2024-01-07 21:20:00,motor_C,30.47,1.49,9.86,0.0,normal
2024-01-07 21:30:00,motor_C,29.45,1.68,9.85,0.0,normal
2024-01-07 21:40:00,motor_C,29.79,1.59,9.78,0.0,normal
2024-01-07 21:50:00,motor_C,31.0,1.55,9.79,0.0,normal
2024-01-07 22:00:00,motor_C,28.88,1.6,9.79,0.0,normal
2024-01-07 22:10:00,motor_C,30.0,1.86,9.76,0.0,normal
2024-01-07 22:20:00,motor_C,29.97,1.72,9.78,0.0,normal
2024-01-07 22:30:00,motor_C,35.25,1.72,9.79,0.0,normal
2024-01-07 22:40:00,motor_C,25.45,1.64,9.88,0.0,normal
2024-01-07 22:50:00,motor_C,30.64,1.62,9.85,0.0,normal
2024-01-07 23:00:00,motor_C,34.45,1.36,9.85,0.0,normal
2024-01-07 23:10:00,motor_C,31.24,1.53,9.82,0.0,normal
2024-01-07 23:20:00,motor_C,32.51,1.55,9.74,0.0,normal
2024-01-07 23:30:00,motor_C,31.2,1.41,9.8,0.0,normal
2024-01-07 23:40:00,motor_C,29.67,1.48,9.85,0.0,normal
2024-01-07 23:50:00,motor_C,26.52,1.4,9.74,0.0,normal
2024-01-08 00:00:00,motor_C,31.41,1.6,9.83,0.0,normal
2024-01-08 00:10:00,motor_C,29.45,1.68,9.92,0.0,normal
2024-01-08 00:20:00,motor_C,29.4,1.71,9.85,0.0,normal
2024-01-08 00:30:00,motor_C,30.0,1.64,9.87,0.0,normal
2024-01-08 00:40:00,motor_C,34.49,1.5,9.81,0.0,normal
2024-01-08 00:50:00,motor_C,35.81,1.41,9.85,0.0,normal
2024-01-08 01:00:00,motor_C,31.43,1.42,9.76,0.0,normal
2024-01-08 01:10:00,motor_C,30.07,1.47,9.84,0.0,normal
2024-01-08 01:20:00,motor_C,28.65,1.51,9.83,0.0,normal
2024-01-08 01:30:00,motor_C,31.94,1.58,9.81,0.0,normal
2024-01-08 01:40:00,motor_C,34.57,1.5,9.87,0.0,normal
2024-01-08 01:50:00,motor_C,30.51,1.63,9.77,0.0,normal
2024-01-08 02:00:00,motor_C,26.24,1.58,9.79,0.0,normal
2024-01-08 02:10:00,motor_C,32.34,1.6,9.81,0.0,normal
2024-01-08 02:20:00,motor_C,32.97,1.71,9.75,0.0,normal
2024-01-08 02:30:00,motor_C,27.83,1.48,9.81,0.0,normal
2024-01-08 02:40:00,motor_C,31.35,1.64,9.71,0.0,normal
2024-01-08 02:50:00,motor_C,31.9,1.6,9.85,0.0,normal
2024-01-08 03:00:00,motor_C,30.85,1.57,9.8,0.0,normal
